LHCb Collaborations,2017,Observation of the decay $B_{s}^{0} \to \eta_{c} \phi$ and evidence for $B_{s}^{0} \to \eta_{c} \pi^{+} \pi^{-} $,JHEP 07 (2017) 021,https://cds.cern.ch/record/2255200
LHCb Collaborations,2017,Measurement of the $C P$ violation parameter $A_\Gamma$ in $D^0 \to K^+K^-$ and $D^0 \to \pi^+\pi^-$ decays,Phys. Rev. Lett. 118 (2017) 261803,https://cds.cern.ch/record/2253241
LHCb Collaborations,2017,Observation of the suppressed decay $\Lambda^{0}_{b}\rightarrow p\pi^{-}\mu^{+}\mu^{-}$,JHEP 04 (2017) 029,https://cds.cern.ch/record/2243471
LHCb Collaborations,2017,Study of the $D^0 p$ amplitude in $\Lambda_b^0\to D^0 p \pi^-$ decays,JHEP 05 (2017) 030,https://cds.cern.ch/record/2243205
LHCb Collaborations,2017,Measurement of the $B^{\pm}$ production asymmetry and the $CP$ asymmetry in $B^{\pm} \to J/\psi K^{\pm}$ decays,Phys. Rev. D95 (2017) 052005,https://cds.cern.ch/record/2242641
LHCb Collaborations,2017,Observation of the $\varXi^{-}_{b}\to J/\psi\varLambda K^{-}$ decay,Phys. Lett. B772 (2017) 265,https://cds.cern.ch/record/2242418
LHCb Collaborations,2017,Study of $J/\psi$ production in jets,Phys. Rev. Lett.118.192001,https://cds.cern.ch/record/2242399
LHCb Collaborations,2017,Measurement of $CP$ asymmetries in $D^{\pm}\rightarrow \eta^{\prime} \pi^{\pm}$ and $D_s^{\pm}\rightarrow \eta^{\prime} \pi^{\pm}$ decays,Phys. Lett. B771 (2017) 21,https://cds.cern.ch/record/2240733
LHCb Collaborations,2017,Observation of $B_{c}^{+} \rightarrow D^{0} K^{+}$ decays,Phys. Rev. Lett. 118 (2017) 111803,https://cds.cern.ch/record/2240727
LHCb Collaborations,2016,Search for the $B^{0}_{s} \to \eta^{\prime}\phi$ decay,JHEP 05 (2017) 158,https://cds.cern.ch/record/2239945
LHCb Collaborations,2016,Search for long-lived scalar particles in $B^+ \to K^+ \chi (\mu^+\mu^-)$ decays,Phys. Rev. D95 (2017) 071101,https://cds.cern.ch/record/2239917
LHCb Collaborations,2016,Measurement of the $J/\psi$ pair production cross-section in $pp$ collisions at $\sqrt{s} = 13  {\mathrm{TeV}}$,"JHEP 06 (2017) 047, JHEP 10 (2017) 068",https://cds.cern.ch/record/2239813
LHCb Collaborations,2016,Observation of $B_{c}^{+} \to J/\psi D^{(*)} K^{(*)}$ decays,Phys. Rev. D95 (2017) 032005,https://cds.cern.ch/record/2239812
LHCb Collaborations,2016,Measurement of the phase difference between short- and long-distance amplitudes in the $B^{+}\to K^{+}\mu^{+}\mu^{-}$ decay,Eur. Phys. J. C77 (2017) 161,https://cds.cern.ch/record/2239806
LHCb Collaborations,2016,Measurement of the ratio of branching fractions and difference in $CP$ asymmetries of the decays $B^+\to J/\psi\pi^+$ and $B^+\to J/\psi K^+$,JHEP 03 (2017) 036,https://cds.cern.ch/record/2239705
LHCb Collaborations,2016,Measurement of the $b$-quark production cross-section in 7 and 13 TeV $pp$ collisions,"Phys. Rev. Lett. 118 (2017) 052002, Phys. Rev. Lett. 119  (2017) 169901",https://cds.cern.ch/record/2239204
LHCb Collaborations,2016,Search for $CP$ violation in the phase space of $D^0\rightarrow\pi^+\pi^-\pi^+\pi^-$ decays,Phys. Lett. B769 (2017) 345,https://cds.cern.ch/record/2239077
LHCb Collaborations,2016,Observation of the decay $\Xi_b^- \to p K^-K^-$,Phys. Rev. Lett. 118 (2017) 071801,https://cds.cern.ch/record/2238497
LHCb Collaborations,2016,Search for massive long-lived particles decaying semileptonically in the LHCb detector,Eur. Phys. J. C77 (2017) 224,https://cds.cern.ch/record/2238303
LHCb Collaborations,2016,Evidence for the two-body charmless baryonic decay $B^+ \to p \overline{\Lambda}$,JHEP 04 (2017) 162,https://cds.cern.ch/record/2235188
LHCb Collaborations,2016,Search for decays of neutral beauty mesons into four muons,JHEP 03 (2017) 001,https://cds.cern.ch/record/2236639
LHCb Collaborations,2016,Measurements of charm mixing and $C P$ violation using $D^0 \to K^\pm \pi^\mp$ decays,"Phys. Rev. D95 (2017) 052004, Phys. Rev. D 96 (2017) 099907",https://cds.cern.ch/record/2234042
LHCb Collaborations,2016,Measurement of the CKM angle $\gamma$ from a combination of LHCb results,JHEP 12 (2016) 087,https://cds.cern.ch/record/2231692
LHCb Collaborations,2016,Measurement of $CP$ asymmetry in $D^0\rightarrow K^-K^+$ decays,Phys. Lett. B767 (2017) 177,https://cds.cern.ch/record/2228778
LHCb Collaborations,2016,Observation of the annihilation decay mode $B^{0}\to K^{+}K^{-}$,Phys. Rev. Lett. 118 (2017) 081801,https://cds.cern.ch/record/2227854
LHCb Collaborations,2016,"Measurement of forward $t\overline{t}$, $W+b\overline{b}$ and $W+c\overline{c}$ production in $pp$ collisions at $\sqrt{s}=8$ TeV",Phys. Lett. B767 (2017) 110,https://cds.cern.ch/record/2227851
LHCb Collaborations,2016,New algorithms for identifying the flavour of ${\mathrm {B}} ^0$ mesons using pions and protons,Eur. Phys. J. C77 (2017) 238,https://cds.cern.ch/record/2226227
LHCb Collaborations,2016,Observation of the decay $B^0_s \to \phi\pi^+\pi^-$ and evidence for $B^0 \to \phi\pi^+\pi^-$,Phys. Rev. D95 (2017) 012006,https://cds.cern.ch/record/2225718
LHCb Collaborations,2016,Search for the $C P$-violating strong decays $\eta \to \pi^+\pi^-$ and $\eta^\prime(958) \to \pi^+\pi^-$,Phys. Lett. B764 (2016) 233,https://cds.cern.ch/record/2224087
LHCb Collaborations,2016,Measurements of prompt charm production cross-sections in $pp$ collisions at $\sqrt{s} = 5$ TeV,JHEP 06 (2017) 147,https://cds.cern.ch/record/2222850
LHCb Collaborations,2016,Observation of $B^+\rightarrow J/\psi 3\pi^+ 2\pi^-$ and $B^+\rightarrow \psi(2S) \pi^+\pi^+\pi^-$ decays,Eur. Phys. J. C77 (2017) 72,https://cds.cern.ch/record/2222057
LHCb Collaborations,2016,Measurement of matter-antimatter differences in beauty baryon decays,Nature Physics 13 (2017) 391,https://cds.cern.ch/record/2216363
LHCb Collaborations,2016,"Differential branching fraction and angular moments analysis of the decay $B^0 \to K^+ \pi^- \mu^+ \mu^-$ in the $K^*_{0,2}(1430)^0$ region",JHEP 12 (2016) 065,https://cds.cern.ch/record/2216088
LHCb Collaborations,2016,Search for Higgs-like bosons decaying into long-lived exotic particles,Eur. Phys. J. C76 (2016) 664,https://cds.cern.ch/record/2215207
LHCb Collaborations,2016,First experimental study of photon polarization in radiative $B^{0}_{s}$ decays,Phys. Rev. Lett. 118 (2017) 021801,https://cds.cern.ch/record/2214351
LHCb Collaborations,2016,Measurement of $CP$ violation in $B^0  \rightarrow D^+ D^-$ decays,Phys. Rev. Lett. 117 (2016) 261801,https://cds.cern.ch/record/2209876
LHCb Collaborations,2016,Measurement of the CP-violating phase and decay-width difference in $B_s^0\to\psi(2S)\phi$ decays,Phys. Lett. B762 (2016) 253,https://cds.cern.ch/record/2208873
LHCb Collaborations,2016,Measurement of forward $W\to e\nu$ production in $pp$ collisions at $\sqrt{s}=8$ TeV,JHEP 10 (2016) 030,https://cds.cern.ch/record/2205455
LHCb Collaborations,2016,Search for the suppressed decays $B^{+}\rightarrow K^{+}K^{+}\pi^{-}$ and $B^{+}\rightarrow \pi^{+}\pi^{+}K^{-}$,Phys. Lett. B765 (2017) 307,https://cds.cern.ch/record/2205454
LHCb Collaborations,2016,Amplitude analysis of $B^- \to D^+ \pi^- \pi^-$ decays,Phys. Rev. D94 (2016) 072001,https://cds.cern.ch/record/2205214
LHCb Collaborations,2016,Search for structure in the $B_s^0\pi^\pm$ invariant mass spectrum,Phys. Rev. Lett. 117 (2016) 152003,https://cds.cern.ch/record/2203370
LHCb Collaborations,2016,Measurement of the ratio of branching fractions $\mathcal{B}(B_{c}^{+} \to J/\psi K^{+})/\mathcal{B}(B_{c}^{+} \to J/\psi\pi^{+})$,JHEP 09 (2016) 153,https://cds.cern.ch/record/2201878
LHCb Collaborations,2016,Measurement of the forward Z boson production cross-section in pp collisions at $\sqrt{s} = 13$ TeV,JHEP 09 (2016) 136,https://cds.cern.ch/record/2200727
LHCb Collaborations,2016,Observation of $\eta_{c}(2S) \to p \bar p$ and search for $X(3872) \to p \bar p$ decays,Phys. Lett. B769 (2017) 305,https://cds.cern.ch/record/2200911
LHCb Collaborations,2016,Measurement of the $B_{s}^{0} \rightarrow J/\psi \eta$ lifetime,Phys. Lett. B762 (2016) 484,https://cds.cern.ch/record/2200909
LHCb Collaborations,2016,Study of $B^+_c$ decays to the $K^+K^-\pi^+$ final state and evidence for the decay $B^+_c\to\chi_{c0}\pi^+$,Phys. Rev. D94 (2016) 091102(R),https://cds.cern.ch/record/2200705
LHCb Collaborations,2016,Amplitude analysis of $B^+\to J/\psi \phi K^+$ decays,Phys. Rev. D95 (2017) 012002,https://cds.cern.ch/record/2194708
LHCb Collaborations,2016,Observation of $J/\psi\phi$ structures consistent with exotic states from amplitude analysis of $B^+\to J/\psi \phi K^+$ decays,Phys. Rev. Lett. 118 (2017) 022003,https://cds.cern.ch/record/2194707
LHCb Collaborations,2016,Evidence for exotic hadron contributions to $\Lambda_b^0 \to J/\psi p \pi^-$ decays,Phys. Rev. Lett. 117 (2016) 082003,https://cds.cern.ch/record/2163137
LHCb Collaborations,2016,Measurements of the S-wave fraction in $B^{0}\rightarrow K^{+}\pi^{-}\mu^{+}\mu^{-}$ decays and the $B^{0}\rightarrow K^{\ast}(892)^{0}\mu^{+}\mu^{-}$ differential branching fraction,"JHEP 11 (2016) 047, JHEP 04 (2017) 142",https://cds.cern.ch/record/2161334
LHCb Collaborations,2016,Measurement of the $CP$ asymmetry in $B^0_s -\overline B {^0 _s}$ mixing,Phys. Rev. Lett. 117 (2016) 061803,https://cds.cern.ch/record/2157071
LHCb Collaborations,2016,Measurement of the CKM angle $\gamma$ using $B^0 \rightarrow D K^{*0}$ with $D \rightarrow K^0_S \pi^+ \pi^-$ decays,JHEP 08 (2016) 137,https://cds.cern.ch/record/2150906
LHCb Collaborations,2016,Measurement of forward $W$ and $Z$ boson production in association with jets in proton-proton collisions at $\sqrt{s}=8$ TeV,JHEP 05 (2016) 131,https://cds.cern.ch/record/2150413
LHCb Collaborations,2016,Model-independent evidence for $J/\psi p$ contributions to $\Lambda_b^0\to J/\psi p K^-$ decays,Phys. Rev. Lett. 117 (2016) 082002,https://cds.cern.ch/record/2147695
LHCb Collaborations,2016,Measurement of the properties of the $\Xi_b^{*0}$ baryon,JHEP 05 (2016) 161,https://cds.cern.ch/record/2146005
LHCb Collaborations,2016,A precise measurement of the $B^0$ meson oscillation frequency,Eur. Phys. J. C76 (2016) 412,https://cds.cern.ch/record/2145674
LHCb Collaborations,2016,Model-independent measurement of the CKM angle $\gamma$ using $B^0 \to D K^{\ast 0}$ decays with $D \to K_{S}^{0} \pi^{+} \pi^{-}$ and $K_{S}^{0} K^{+} K^{-}$,JHEP 06 (2016) 131,https://cds.cern.ch/record/2144362
LHCb Collaborations,2016,Measurement of the mass and lifetime of the $\Omega_b^-$ baryon,Phys. Rev. D93 (2016) 092007,https://cds.cern.ch/record/2144437
LHCb Collaborations,2016,Measurement of $C P$ observables in $B^\pm \rightarrow D K^\pm$ and $B^\pm \rightarrow D \pi^\pm$ with two- and four-body $D$ decays,Phys. Lett. B760 (2016) 117,https://cds.cern.ch/record/2142996
LHCb Collaborations,2016,Search for $B_c^+$ decays to the $p\overline p\pi^+$ final state,Phys. Lett. B759 (2016) 313,https://cds.cern.ch/record/2141273
LHCb Collaborations,2016,Observation of $ \Lambda_b^0 \to \psi(2S)pK^-$ and $ \Lambda_b^0 \to J/\psi \pi^+ \pi^- pK^-$ decays and a measurement of the $\Lambda_b^0$ baryon mass,JHEP 05 (2016) 132,https://cds.cern.ch/record/2141271
LHCb Collaborations,2016,Search for violations of Lorentz invariance and $CPT$ symmetry in $B^0_{(s)}$ mixing,Phys. Rev. Lett. 116 (2016) 241601,https://cds.cern.ch/record/2139457
LHCb Collaborations,2016,Observation of the $\Lambda_b^0\to\Lambda\phi$ decay,Phys. Lett. B759 (2016) 282,https://cds.cern.ch/record/2138164
LHCb Collaborations,2016,Observation of $B^0_s\to\bar{D}^0 K^0_S$ and evidence for $B^0_s\to\bar{D}^{*0} K^0_S$ decays,Phys. Rev. Lett. 116 (2016) 161802,https://cds.cern.ch/record/2137585
LHCb Collaborations,2016,Observations of $\Lambda_b^0 \to \Lambda K^+\pi^-$ and $\Lambda_b^0 \to \Lambda K^+K^-$ decays and searches for other $\Lambda_b^0$ and $\Xi_b^0$ decays to $\Lambda h^+h^{\prime -}$ final states,JHEP 05 (2016) 081,https://cds.cern.ch/record/2135583
LHCb Collaborations,2016,Measurement of the $B_{s}^{0} \rightarrow D_{s}^{(*)+}D_{s}^{(*)-}$ branching fractions,Phys. Rev. D93 (2016) 092008,https://cds.cern.ch/record/2134234
LHCb Collaborations,2016,A new algorithm for identifying the flavour of $B_s^0$ mesons at LHCb,JINST 11 (2016) P05010,https://cds.cern.ch/record/2134228
LHCb Collaborations,2016,First observation of $D^0- \bar D^0$ oscillations in $D^0 \to K^+\pi^-\pi^+\pi^-$ decays and measurement of the associated coherence parameters,Phys. Rev. Lett. 116 (2016) 241801,https://cds.cern.ch/record/2134036
LHCb Collaborations,2016,Constraints on the unitarity triangle angle $\gamma$ from Dalitz plot analysis of $B^0 \to D K^+ \pi^-$ decays,"Phys. Rev. D93 (2016) 112018, Phys. Rev. D93 (2016) 112018",https://cds.cern.ch/record/2130992
LHCb Collaborations,2016,Measurement of the difference of time-integrated CP asymmetries in $D^0 \rightarrow K^{-} K^{+} $ and $D^0 \rightarrow \pi^{-} \pi^{+} $ decays,Phys. Rev. Lett. 116 (2016) 191601,https://cds.cern.ch/record/2130762
LHCb Collaborations,2016,Study of $\psi(2S)$ production and cold nuclear matter effects in $p$Pb collisions at $\sqrt {s_{NN}} = 5$ TeV,JHEP 03 (2016) 133,https://cds.cern.ch/record/2127658
LHCb Collaborations,2016,Observation of the $B_s^0 \rightarrow J/\psi \phi \phi$ decay,JHEP 03 (2016) 040,https://cds.cern.ch/record/2125878
LHCb Collaborations,2016,Study of $D^{(*)+}_{sJ}$ mesons decaying to $D^{*+} K^0_{\rm S}$ and $D^{*0} K^+$ final states,JHEP 02 (2016) 133,https://cds.cern.ch/record/2119704
